ownerUsername,timestamp,caption,hashtags/0,hashtags/1,hashtags/2,hashtags/3,hashtags/4,hashtags/5,hashtags/6,hashtags/7,hashtags/8,hashtags/9,hashtags/10,hashtags/11,hashtags/12,hashtags/13,hashtags/14,hashtags/15,hashtags/16,hashtags/17,hashtags/18,hashtags/19,hashtags/20,hashtags/21,hashtags/22,hashtags/23,hashtags/24,hashtags/25,hashtags/26,hashtags/27,hashtags/28,hashtags/29,likesCount,commentsCount,,
thecapitolhoteltokyu,,"?
?????? ???????????????????????????

?????????? ??????????? ????????????????2024 Awards of Excellence??????????????????????????????????????????????

??????? ??????????????80???700??????????????????????????????????????

????????????????????????????????????????????????????????????

??????????????????????????????????????????????????????????????????????????????????????????

??? @thecapitolhoteltokyu ???????????????????

___________

In May 2024, The Capitol Hotel Tokyu was named the Preferred Hotels & Resorts ‘Hotel of the Year’ for the Asia-Pacific region. It is the only hotel in the region to receive this honour in the 2024 Awards of Excellence.

Preferred Hotels & Resorts is the world's largest independent hotel brand, with more than 700 hotels and resorts in 80 countries. We are grateful to all our customers for their continued patronage and support.

As a leading hotel in Japan, we are committed to providing Omotenashi or ‘wholehearted hospitality’, by continually enhancing our services and the skills of our staff to meet and exceed the expectations of our guests.

For more information, please visit @thecapitolhoteltokyu 's profile link.

#ThePreferredLife
#BelieveInTravel
#IPreferRewards 
#??????????? #????
#TheCapitolHotelTokyu #LuxuryCapitolHotel #CapitolHotel #CapitolTokyuHotel 
#VisitJapan #LuxuryTokyo #LuxuryJapan",ThePreferredLife,BelieveInTravel,IPreferRewards,???????????,????,TheCapitolHotelTokyu,LuxuryCapitolHotel,CapitolHotel,CapitolTokyuHotel,VisitJapan,LuxuryTokyo,LuxuryJapan,,,,,,,,,,,,,,,,,,,308,0,,2024-05-24T06:18:16.000Z
thecapitolhoteltokyu,,"?????????????

???????????????????????????????????????????????????????2?????????????????1963????????????????????????????1966??????????????????????????????????????????????????????????

???????????????? ??????????????????????2010????????????????????????????????????????????????????????????????

#??????????? #???? #?? #???? #??
__________

Art from the past and the present

Leading abstract Ink painter Toko Shinoda created one of the iconic artworks in the former hotel. When the Beatles stayed at the hotel in 1966, they were so taken by the work they purchased a brush identical to the one used to create it. For The Capitol Hotel Tokyu's opening in 2010, Toko Shinoda created a new work. Today they’re displayed as a pair, symbolising the connection between the history of the hotel; old and new.

#TheCapitolHotelTokyu #CapitolTokyuHotel #LuxuryCapitolHotel #CapitolHotel #VisitJapan #LuxuryTokyo #LuxuryJapan #TokyoArt",???????????,????,??,????,??,TheCapitolHotelTokyu,CapitolTokyuHotel,LuxuryCapitolHotel,CapitolHotel,VisitJapan,LuxuryTokyo,LuxuryJapan,TokyoArt,,,,,,,,,,,,,,,,,,190,0,,2024-05-09T03:00:24.000Z
thecapitolhoteltokyu,,"?????????????????? ????? 

????????????????????????????????????? ????????????????? ????????????????????????????????????????????????????? 

?????????????????????????????????????????????????????????????????????

????2024?7?28???? 
? ???? 5:00-??? 5:30 pm-
? ??1? ??????? 
? ???1??? 20,000??????????????????????????? 

??? @thecapitolhoteltokyu ???????????????????

#??????????? #???? #?? #??????? #???? #??????? #SDGs
___________

‘Sustainable Table’ Dinner Event

Executive Chef Toshinori Sogabe and Chef Hitoshi Sugiura have created a special dinner to showcase our sustainable menus. 

Discover our hotel's united quest for more sustainable gastronomy. 

Date: Sunday 28 July 2024
Time 5:30 pm- (Registration from 5:00 pm)
Venue: 1F Ballroom Ho'oh 
Price: JPY 20,000 per person (including course meal, drinks, service charge and consumption tax) 

For more information, please visit @thecapitolhoteltokyu 's profile link.",???????????,????,??,???????,????,???????,SDGs,,,,,,,,,,,,,,,,,,,,,,,,273,4,,2024-06-21T12:00:26.000Z
thecapitolhoteltokyu,,"????????????? 

??????????????????????????????? ????????????????????????????????????

??? @thecapitolhoteltokyu ???????????????????

#??????????? #?? #???? #???? #?? #???? #?? 
__________

Sushi Perfection

Our chefs work their magic at Japanese Restaurant Suiren. Preparing Sushi at the counter; fresh, seasonal fish and seafood are used to create dishes that are a feast for the senses. 

For more information, please visit @thecapitolhoteltokyu's profile link

#TheCapitolHotelTokyu #LuxuryCapitolHotel #CapitolHotel #CapitolTokyuHotel #VisitJapan #LuxuryTokyo #LuxuryJapan  #TokyoFoodie #TokyoSushi #Washoku",???????????,??,????,????,??,????,??,TheCapitolHotelTokyu,LuxuryCapitolHotel,CapitolHotel,CapitolTokyuHotel,VisitJapan,LuxuryTokyo,LuxuryJapan,TokyoFoodie,TokyoSushi,Washoku,,,,,,,,,,,,,,239,0,,2024-05-06T03:00:26.000Z
thecapitolhoteltokyu,,"???????? ???????????
 
???????????????????????????????
 
????????????????????????????????????????????????????????????????????????????
 
??? @thecapitolhoteltokyu ???????????????????

#??????????? #???? #?? #????????? #??????? #????? #??????
__________

Bringing the outside in
 
Perfect for afternoon tea. Our lounge is filled with natural light accentuated by the beautiful wood interior which extends from the main lobby.

For more information, please visit @thecapitolhoteltokyu's profile link.

#TheCapitolHotelTokyu  #CapitolTokyuHotel #LuxuryCapitolHotel #CapitolHotel #VisitJapan #LuxuryTokyo #LuxuryJapan #JapanStyle",???????????,????,??,?????????,???????,?????,??????,TheCapitolHotelTokyu,CapitolTokyuHotel,LuxuryCapitolHotel,CapitolHotel,VisitJapan,LuxuryTokyo,LuxuryJapan,JapanStyle,,,,,,,,,,,,,,,,423,0,,2024-05-12T04:01:05.000Z
aman_tokyo,,"‘The secret of change is to focus all of your energy, not on fighting the old, but on building the new.’
– Socrates

?????????????????
????????????????????????

#AmanResorts #AmanTokyo #Japan #NewYearsDay #?? #????? #???",AmanResorts,AmanTokyo,Japan,NewYearsDay,??,?????,???,,,,,,,,,,,,,,,,,,,,,,,,1280,0,,2023-01-01T01:52:03.000Z
aman_tokyo,,"‘For it is in giving that we receive.’
– Francis of Assis

Best wishes to you and your family this holiday season, from all at Aman Tokyo.

#AmanResorts #AmanTokyo #Japan",AmanResorts,AmanTokyo,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,2840,2,,2022-12-25T03:00:16.000Z
thepeninsulatokyo,,"????????????????????????????????30??????ANTEPRIMA???????????????9??1??????????????ANTEPRIMA??????????????????????????????????????????????????????????????????????????????? 

Experience our iconic afternoon tea collaboration with ANTEPRIMA at The Lobby, available exclusively throughout the month of September. ?",????????,ANTEPRIMA,???????????????,??????,?????????,???????????,???,????,????,??,thepeninsulatokyo,luxuryhotel,aftenoontea,anteprima,september,tokyo,popular,sweets,,,,,,,,,,,,,1651,2,,2023-08-03T04:16:53.000Z
aman_tokyo,,"The Aman Spa invites guests on a seasonal journey especially designed for the cool winter months. Natural ingredients including white pine, ginger, yuzu and sake lees are used to warm the body, and stimulate metabolism, culminating in a therapeutic kudzu body wrap.

Follow the link in bio for more.

??? ??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????

#AmanWellness #AmanTokyo #????? #?????",AmanWellness,AmanTokyo,?????,?????,,,,,,,,,,,,,,,,,,,,,,,,,,,1011,3,,2023-01-26T10:33:11.000Z
aman_tokyo,,"From this weekend onwards, Arva celebrates the seasonal arrival of one of the most prized ingredients in Italian gastronomy: the black truffle. The specially crafted menu includes Kuroge wagyu steak tartare, served with a selction of sauces including yuzu and cornichon, and sautéed duck with butternut squash and hazelnut ricotta – all enriched and enhanced with the delicate earthiness of black truffle.

?????????????????1?20??????????????????
??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????

#AmanTokyo #Blacktruffle #Arva #AmanFoodie #????? #????? #????",AmanTokyo,Blacktruffle,Arva,AmanFoodie,?????,?????,????,,,,,,,,,,,,,,,,,,,,,,,,1132,1,,2023-01-21T09:56:13.000Z
aman_tokyo,,"The deep granite bath tubs in all Aman Tokyo’s guest rooms are made for skyline-view soaking. Seasonal medicinal additions such as cypress, yuzu, and iris make for a relaxing, restorative and invigorating bathing experience.

???????????????????????????????????????????????????????????????????????????????????????????????????????????????????????

#AmanResorts #AmanTokyo #????? #??? #??",AmanResorts,AmanTokyo,?????,???,??,,,,,,,,,,,,,,,,,,,,,,,,,,2839,7,,2023-02-02T09:57:09.000Z
aman_tokyo,,"As the petals begin to fall, and Tokyo’s sakura season approaches its end, the fleeting beauty of the cherry blossom is preserved in Haru – the Tokyo-inspired scent from Aman Fragrances  Layers of delicate florals, refreshing apricot and accents of green tea and smooth musk capture the essence of the city in the springtime.

????????????????????????????HARU????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????

#AmanWellness #AmanEssentials #AmanTokyo #????????????? #?????",AmanWellness,AmanEssentials,AmanTokyo,?????????????,?????,,,,,,,,,,,,,,,,,,,,,,,,,,1348,3,,2023-03-30T08:51:20.000Z
aman_tokyo,,"The Aman Spa’s Purifying formulations contain ingredients that promote cleansing of mind and body, reducing the disturbance caused by stress in order to cultivate stability. Aman Tokyo’s lymphatic drainage massage removes waste, relieves tension, and brightens the skin, returning you to the world refreshed  and renewed.

?????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????

#AmanWellness #AmanTokyo #????? #?????",AmanWellness,AmanTokyo,?????,?????,,,,,,,,,,,,,,,,,,,,,,,,,,,449,1,,2023-02-14T10:17:08.000Z
aman_tokyo,,"To mark Valentine’s Day 2023, the master chocolatiers of Aman Tokyo have created a selection of chocolates inspired by the marriage of fruit and tea.  Combining the acidity and sweetness of fruit with four types of tea, including brown rice and chamomile, the chocolates are imbued with a delicate flavour that combines freshness and astringency. A limited-edition crafted gift box of 20 chocolates is available until 14 February – follow the link in bio to discover more.

????????????????2023????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????20??????????????????????????????????????????2?14?????????????????????????

#AmanResorts #ValentinesDay #????? #????????????",AmanResorts,ValentinesDay,?????,????????????,,,,,,,,,,,,,,,,,,,,,,,,,,,1101,2,,2023-01-31T09:40:09.000Z
thepeninsulatokyo,,"???????????????????????????????????????????????????????????????????????

The “Spirit of Ecstasy” on our iconic Rolls-Royce, bathed in the soft afternoon autumn sunlight ??",????????,???????,???,?????,???????,?????,?,???,thepeninsulatokyo,luxuryhotel,vintage,rollsroyce,fleet,hotelcar,autumn,happymonday,,,,,,,,,,,,,,,517,3,,2023-11-06T08:47:53.000Z
aman_tokyo,,"Starting today, the Café by Aman showcases the strawberry, with an array of delectable creations crafted by the patissiers. The seasonal selection includes a delicate choux basket laden with pistachio cream, strawberries and raspberries, a smooth strawberry mousse and a parfait with a zingy combination of yuzu and strawberry sauce.

1?15???????? by ??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????

#AmanFoodie #AmanTokyo #TheCafebyAman #????by??? #?????",AmanFoodie,AmanTokyo,TheCafebyAman,????by???,?????,,,,,,,,,,,,,,,,,,,,,,,,,,3274,7,,2023-01-15T16:00:47.000Z
aman_tokyo,,"Thank you to all who have made their home at Aman Tokyo this year. May you enjoy a peaceful and prosperous 2023. 

???????????????????????????????
??2023????????????????????????????????????
????????????????

#AmanResorts #AmanTokyo #Japan #?????",AmanResorts,AmanTokyo,Japan,?????,,,,,,,,,,,,,,,,,,,,,,,,,,,1793,1,,2022-12-31T13:00:24.000Z
thecapitolhoteltokyu,,"??????????????????

???????????????????????????????

????????????????????????????????????????????Wei Pan????????????????????????????????????????????????????

????@thecapitolhoteltokyu ?????????????

#??????????? #???? #?????????? #?? #????? 
__________

Calligraphy artwork adorns the Chinese Restaurant “Star Hill”. These pieces, displayed in the main dining room and each private room, were written by Wei Pan, an up-and-coming contemporary Chinese artist. The light-hearted calligraphy expresses the joy of dining. 

For more information, please visit @thecapitolhoteltokyu's profile link.

#TheCapitolHotelTokyu #Japan #LuxuryJapan #Tokyo #LuxuryTokyo #Calligraphy",???????????,????,??????????,??,?????,TheCapitolHotelTokyu,Japan,LuxuryJapan,Tokyo,LuxuryTokyo,Calligraphy,,,,,,,,,,,,,,,,,,,,234,0,,2024-04-21T03:00:18.000Z
thecapitolhoteltokyu,,"??????? ???????????

?????????????????????????? ???????????La chute d'eau?
???????????????????????????????????????????????????????????

?????????? ????????????????????????????????????????????????????????????????????????????????

#??????????? #? #??? #?? #??????? #?????????? 
__________

New art from our historic past 

Created from reclaimed keyaki wood, La chute d'eau by Hiroko Hatakenaka brings heritage and contemporary art together in the most beautiful way.  This lacquer art piece is just one of the works that guests can enjoy during their stay.

#TheCapitolHotelTokyu #TokyoArt #TokyoCulture #CapitolHotelTokyo #Japan #LuxuryJapan #Tokyo #LuxuryTokyo #Tokyo",???????????,?,???,??,???????,??????????,TheCapitolHotelTokyu,TokyoArt,TokyoCulture,CapitolHotelTokyo,Japan,LuxuryJapan,Tokyo,LuxuryTokyo,,,,,,,,,,,,,,,,,165,0,,2024-04-10T03:00:10.000Z
aman_tokyo,,"The delicate beauty of springtime comes to the Café by Aman, with a Sakura Forêt Dessert that showcases the splendour – and flavour –  of cherry blossom. Available from 15 March, the dessert features an a strawberry chocolate tart topped with cherry blossom sugar-strands, accompanied by raspberry mousse and champagne jelly.

3?15????????? by ??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????? by ??????????????????

#AmanFoodie #AmanTokyo #TheCafebyAman #Sakura #????? #????by??? #?",AmanFoodie,AmanTokyo,TheCafebyAman,Sakura,?????,????by???,?,,,,,,,,,,,,,,,,,,,,,,,,1702,3,,2023-03-10T09:13:05.000Z
thecapitolhoteltokyu,,"Explore Tokyo like a local, on two wheels For travellers eager to see “real” Tokyo life, Dig Tokyo Tours offer unique, socially responsible and immersive experiences in the captivating local neighbourhoods on Tokyo’s inner west-side. The flagship experience involves cycling on a salvaged Japanese 'mamachari' bicycle to take in the sights and sounds of Koenji, Nakano and Asagaya. Guests can also experience a 'salaryman' style lunch and a variety of downtown Tokyo street food bites. Using their local knowledge, the tour is private or small group to ensure an intimate and low-impact cycling experience away from the tourist crowds. For more information please visit:https://www.digtokyotours.com/

#TheCapitolHotelTokyu #LuxuryCapitolHotel #CapitolHotel#VisitJapan #LuxuryTokyo #LuxuryJapan #TokyoFoodie
#ThePreferredLife #BelieveInTravel #PreferredRewards
#TokyoNeighbourhoods #CyclingTokyo #ResponsibleTravel #AuthenticTokyo #JapanAdventure #TokyoLife #TokyoTourism",TheCapitolHotelTokyu,LuxuryCapitolHotel,CapitolHotel,VisitJapan,LuxuryTokyo,LuxuryJapan,TokyoFoodie,ThePreferredLife,BelieveInTravel,PreferredRewards,TokyoNeighbourhoods,CyclingTokyo,ResponsibleTravel,AuthenticTokyo,JapanAdventure,TokyoLife,TokyoTourism,,,,,,,,,,,,,,188,0,,2024-08-31T12:00:23.000Z
